symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
PROMUSDT,2025-01-15 17:30:00,2025-01-15 12:31:00,2025-01-15 16:29:00,8.856,10.6272,7.5276,7.932,283.204973,-261.681395,-10.433604,4h Timeout,2508.06324,2246.381845,238
SUSDT,2025-01-16 15:30:00,2025-01-16 10:01:00,2025-01-16 13:59:00,0.7892,0.94704,0.67082,0.7912,2846.403757,5.692808,0.253421,4h Timeout,2246.381845,2252.074653,238
SOLVUSDT,2025-01-17 17:30:00,2025-01-17 12:16:00,2025-01-17 14:51:00,0.1482,0.17784,0.12597,0.12597,15196.185242,-337.811198,-15.0,Stop Loss,2252.074653,1914.263455,155
AVAAIUSDT,2025-01-17 18:30:00,2025-01-17 13:16:00,2025-01-17 17:14:00,0.22844,0.274128,0.194174,0.22337,8379.720955,-42.485185,-2.219401,4h Timeout,1914.263455,1871.77827,238
ARCUSDT,2025-01-17 18:30:00,2025-01-17 13:01:00,2025-01-17 16:59:00,0.33894,0.406728,0.288099,0.35055,5522.447246,64.115613,3.425385,4h Timeout,1871.77827,1935.893882,238
TRUMPUSDT,2025-01-18 18:30:00,2025-01-18 13:01:00,2025-01-18 13:10:00,20.858,25.0296,17.7293,17.7293,92.813016,-290.384082,-15.0,Stop Loss,1935.893882,1645.5098,9
MELANIAUSDT,2025-01-20 14:30:00,2025-01-20 09:31:00,2025-01-20 12:35:00,10.319,12.3828,8.77115,8.77115,159.464076,-246.82647,-15.0,Stop Loss,1645.5098,1398.68333,184
VTHOUSDT,2025-01-22 14:30:00,2025-01-22 09:31:00,2025-01-22 13:29:00,0.008033,0.00964,0.006828,0.007374,174117.182858,-114.743224,-8.20366,4h Timeout,1398.68333,1283.940106,238
ANIMEUSDT,2025-01-23 22:30:00,2025-01-23 17:01:00,2025-01-23 20:59:00,0.0884,0.10608,0.07514,0.0854,14524.209348,-43.572628,-3.393665,4h Timeout,1283.940106,1240.367478,238
VINEUSDT,2025-01-24 15:30:00,2025-01-24 10:01:00,2025-01-24 13:59:00,0.19512,0.234144,0.165852,0.19266,6356.946896,-15.638089,-1.260763,4h Timeout,1240.367478,1224.729389,238
PIPPINUSDT,2025-01-24 15:30:00,2025-01-24 10:16:00,2025-01-24 14:14:00,0.13853,0.166236,0.11775,0.13556,8840.896477,-26.257463,-2.14394,4h Timeout,1224.729389,1198.471926,238
VVVUSDT,2025-01-29 13:30:00,2025-01-29 08:16:00,2025-01-29 10:24:00,10.722,12.8664,9.1137,9.1137,111.7769,-179.770789,-15.0,Stop Loss,1198.471926,1018.701137,128
BERAUSDT,2025-02-06 20:30:00,2025-02-06 15:01:00,2025-02-06 15:49:00,10.405,12.486,8.84425,8.84425,97.904963,-152.805171,-15.0,Stop Loss,1018.701137,865.895967,48
TSTUSDT,2025-02-09 18:30:00,2025-02-09 13:01:00,2025-02-09 14:34:00,0.352,0.4224,0.2992,0.2992,2459.931724,-129.884395,-15.0,Stop Loss,865.895967,736.011572,93
LAYERUSDT,2025-02-11 20:30:00,2025-02-11 15:46:00,2025-02-11 19:44:00,0.7667,0.92004,0.651695,0.7753,959.973356,8.255771,1.12169,4h Timeout,736.011572,744.267343,238
HEIUSDT,2025-02-13 14:30:00,2025-02-13 09:01:00,2025-02-13 09:31:00,0.9735,1.1682,0.827475,1.1682,764.527317,148.853469,20.0,Target Hit,744.267343,893.120811,30
B3USDT,2025-02-13 16:30:00,2025-02-13 11:31:00,2025-02-13 15:29:00,0.01336,0.016032,0.011356,0.01292,66850.360122,-29.414158,-3.293413,4h Timeout,893.120811,863.706653,238
IPUSDT,2025-02-13 22:30:00,2025-02-13 17:01:00,2025-02-13 20:59:00,1.75791,2.109492,1.494224,1.7896,491.325866,15.570117,1.802709,4h Timeout,863.706653,879.276769,238
GPSUSDT,2025-02-17 22:30:00,2025-02-17 17:01:00,2025-02-17 18:24:00,0.121,0.1452,0.10285,0.10285,7266.750161,-131.891515,-15.0,Stop Loss,879.276769,747.385254,83
SHELLUSDT,2025-02-17 22:30:00,2025-02-17 17:16:00,2025-02-17 21:14:00,0.4353,0.52236,0.370005,0.4301,1716.942922,-8.928103,-1.194578,4h Timeout,747.385254,738.457151,238
KAITOUSDT,2025-02-20 18:30:00,2025-02-20 13:01:00,2025-02-20 13:04:00,1.174,1.4088,0.9979,1.4088,629.009498,147.69143,20.0,Target Hit,738.457151,886.148581,3
IPUSDC,2025-03-05 15:30:00,2025-03-05 10:20:00,2025-03-05 14:18:00,5.67849,6.814188,4.826716,5.37227,156.05356,-47.786721,-5.392631,4h Timeout,886.148581,838.36186,238
KAITOUSDC,2025-03-05 15:30:00,2025-03-05 10:10:00,2025-03-05 14:08:00,1.8558,2.22696,1.57743,1.8567,451.752268,0.406577,0.048497,4h Timeout,838.36186,838.768437,238
ADAUSDC,2025-03-06 15:30:00,2025-03-06 10:18:00,2025-03-06 14:16:00,0.9549,1.14588,0.811665,0.9273,878.383534,-24.243386,-2.890355,4h Timeout,838.768437,814.525051,238
TRUMPUSDC,2025-03-06 15:30:00,2025-03-06 10:02:00,2025-03-06 14:00:00,13.326,15.9912,11.3271,13.324,61.122996,-0.122246,-0.015008,4h Timeout,814.525051,814.402805,238
REDUSDT,2025-03-06 21:30:00,2025-03-06 16:01:00,2025-03-06 16:49:00,0.8584,1.03008,0.72964,0.72964,948.745113,-122.160421,-15.0,Stop Loss,814.402805,692.242385,48
PNUTUSDC,2025-03-07 15:30:00,2025-03-07 10:03:00,2025-03-07 14:01:00,0.19231,0.230772,0.163464,0.18852,3599.617204,-13.642549,-1.970776,4h Timeout,692.242385,678.599835,238
HBARUSDC,2025-03-07 15:30:00,2025-03-07 10:18:00,2025-03-07 14:16:00,0.2537,0.30444,0.215645,0.2547,2674.812122,2.674812,0.394166,4h Timeout,678.599835,681.274647,238
VICUSDT,2025-03-12 22:30:00,2025-03-12 17:01:00,2025-03-12 17:16:00,0.342,0.4104,0.2907,0.4104,1992.031133,136.254929,20.0,Target Hit,681.274647,817.529577,15
EPICUSDT,2025-03-13 13:30:00,2025-03-13 08:01:00,2025-03-13 11:59:00,1.6697,2.00364,1.419245,1.6015,489.626626,-33.392536,-4.084566,4h Timeout,817.529577,784.137041,238
BMTUSDT,2025-03-17 18:30:00,2025-03-17 13:31:00,2025-03-17 14:07:00,0.1219,0.14628,0.103615,0.14628,6432.625439,156.827408,20.0,Target Hit,784.137041,940.964449,36
MUBARAKUSDT,2025-03-17 18:30:00,2025-03-17 13:46:00,2025-03-17 14:17:00,0.0978,0.11736,0.08313,0.11736,9621.313387,188.19289,20.0,Target Hit,940.964449,1129.157339,31
FORMUSDT,2025-03-19 13:30:00,2025-03-19 08:01:00,2025-03-19 08:01:00,1.6338,1.96056,1.38873,1.38873,691.123356,-169.373601,-15.0,Stop Loss (Same Candle),1129.157339,959.783738,0
BIDUSDT,2025-03-20 14:30:00,2025-03-20 09:31:00,2025-03-20 13:29:00,0.09408,0.112896,0.079968,0.09355,10201.782932,-5.406945,-0.56335,4h Timeout,959.783738,954.376793,238
TUTUSDT,2025-03-20 14:30:00,2025-03-20 09:01:00,2025-03-20 12:59:00,0.04323,0.051876,0.036746,0.04668,22076.724342,76.164699,7.980569,4h Timeout,954.376793,1030.541492,238
BROCCOLI714USDT,2025-03-21 14:30:00,2025-03-21 09:01:00,2025-03-21 12:59:00,0.04461,0.053532,0.037918,0.04229,23101.13186,-53.594626,-5.200628,4h Timeout,1030.541492,976.946866,238
BROCCOLIF3BUSDT,2025-03-21 14:30:00,2025-03-21 09:16:00,2025-03-21 13:14:00,0.019016,0.022819,0.016164,0.018512,51374.992972,-25.892996,-2.6504,4h Timeout,976.946866,951.05387,238
BRUSDT,2025-03-21 17:30:00,2025-03-21 12:46:00,2025-03-21 16:44:00,0.1684,0.20208,0.14314,0.164,5647.588301,-24.849389,-2.612827,4h Timeout,951.05387,926.204481,238
PLUMEUSDT,2025-03-21 18:30:00,2025-03-21 13:01:00,2025-03-21 16:59:00,0.2006,0.24072,0.17051,0.1979,4617.170894,-12.466361,-1.345962,4h Timeout,926.204481,913.73812,238
SIRENUSDT,2025-03-22 14:30:00,2025-03-22 09:01:00,2025-03-22 09:31:00,0.08826,0.105912,0.075021,0.075021,10352.799909,-137.060718,-15.0,Stop Loss,913.73812,776.677402,30
BANANAS31USDT,2025-03-22 14:30:00,2025-03-22 09:16:00,2025-03-22 09:26:00,0.004802,0.005762,0.004082,0.005762,161740.400243,155.33548,20.0,Target Hit,776.677402,932.012882,10
NILUSDT,2025-03-24 18:30:00,2025-03-24 13:01:00,2025-03-24 13:52:00,0.8481,1.01772,0.720885,0.720885,1098.942203,-139.801932,-15.0,Stop Loss,932.012882,792.21095,51
PARTIUSDT,2025-03-25 18:30:00,2025-03-25 13:01:00,2025-03-25 13:01:00,0.2715,0.3258,0.230775,0.3258,2917.904052,158.44219,20.0,Target Hit (Same Candle),792.21095,950.65314,0
JELLYJELLYUSDT,2025-03-26 21:30:00,2025-03-26 16:01:00,2025-03-26 17:35:00,0.0255,0.0306,0.021675,0.021675,37280.515294,-142.597971,-15.0,Stop Loss,950.65314,808.055169,94
MAVIAUSDT,2025-03-26 22:30:00,2025-03-26 17:01:00,2025-03-26 18:33:00,0.4323,0.51876,0.367455,0.51876,1869.200021,161.611034,20.0,Target Hit,808.055169,969.666203,92
PAXGUSDT,2025-03-27 15:30:00,2025-03-27 10:31:00,2025-03-27 14:29:00,3055.39,3666.468,2597.0815,3055.71,0.317362,0.101556,0.010473,4h Timeout,969.666203,969.767759,238
WALUSDT,2025-03-27 20:30:00,2025-03-27 15:31:00,2025-03-27 19:29:00,0.4791,0.57492,0.407235,0.5463,2024.144769,136.022528,14.026299,4h Timeout,969.767759,1105.790287,238
ETHUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:07:00,2025-03-28 12:05:00,1969.55,2363.46,1674.1175,1941.91,0.561443,-15.518288,-1.403366,4h Timeout,1105.790287,1090.272,238
BTCUSDT_250926,2025-03-28 13:30:00,2025-03-28 08:06:00,2025-03-28 12:04:00,88540.0,106248.0,75259.0,87661.5,0.012314,-10.817754,-0.992207,4h Timeout,1090.272,1079.454245,238
FUNUSDT,2025-03-31 13:30:00,2025-03-31 08:31:00,2025-03-31 11:11:00,0.005141,0.006169,0.00437,0.00437,209969.70345,-161.918137,-15.0,Stop Loss,1079.454245,917.536109,160
MLNUSDT,2025-03-31 13:30:00,2025-03-31 08:46:00,2025-03-31 09:35:00,12.31,14.772,10.4635,14.772,74.535833,183.507222,20.0,Target Hit,917.536109,1101.04333,49
GUNUSDT,2025-03-31 18:30:00,2025-03-31 13:01:00,2025-03-31 14:02:00,0.0949,0.11388,0.080665,0.11388,11602.142575,220.208666,20.0,Target Hit,1101.04333,1321.251996,61
ATHUSDT,2025-04-02 20:30:00,2025-04-02 15:46:00,2025-04-02 19:44:00,0.03165,0.03798,0.026902,0.03,41745.718686,-68.880436,-5.21327,4h Timeout,1321.251996,1252.371561,238
BABYUSDT,2025-04-05 18:30:00,2025-04-05 13:31:00,2025-04-05 17:29:00,0.06588,0.079056,0.055998,0.05965,19009.890112,-118.431615,-9.456588,4h Timeout,1252.371561,1133.939945,238
FORTHUSDT,2025-04-08 13:30:00,2025-04-08 08:31:00,2025-04-08 12:29:00,2.529,3.0348,2.14965,2.596,448.37483,30.041114,2.649268,4h Timeout,1133.939945,1163.981059,238
PROMPTUSDT,2025-04-11 11:30:00,2025-04-11 06:31:00,2025-04-11 10:29:00,0.1815,0.2178,0.154275,0.1857,6413.118781,26.935099,2.31405,4h Timeout,1163.981059,1190.916158,238
XCNUSDT,2025-04-11 20:30:00,2025-04-11 15:31:00,2025-04-11 19:29:00,0.02396,0.028752,0.020366,0.02605,49704.347149,103.882086,8.722871,4h Timeout,1190.916158,1294.798243,238
STOUSDT,2025-04-12 19:30:00,2025-04-12 14:46:00,2025-04-12 14:54:00,0.08856,0.106272,0.075276,0.106272,14620.576369,258.959649,20.0,Target Hit,1294.798243,1553.757892,8
FHEUSDT,2025-04-12 20:30:00,2025-04-12 15:01:00,2025-04-12 15:42:00,0.07706,0.092472,0.065501,0.092472,20162.962521,310.751578,20.0,Target Hit,1553.757892,1864.50947,41
KERNELUSDT,2025-04-14 17:30:00,2025-04-14 12:01:00,2025-04-14 12:20:00,0.3318,0.39816,0.28203,0.39816,5619.377547,372.901894,20.0,Target Hit,1864.50947,2237.411364,19
WCTUSDT,2025-04-15 16:30:00,2025-04-15 11:01:00,2025-04-15 12:28:00,0.3694,0.44328,0.31399,0.31399,6056.879708,-335.611705,-15.0,Stop Loss,2237.411364,1901.79966,87
INITUSDT,2025-04-16 11:30:00,2025-04-16 06:31:00,2025-04-16 08:45:00,0.6328,0.75936,0.53788,0.75936,3005.372408,380.359932,20.0,Target Hit,1901.79966,2282.159592,134
AERGOUSDT,2025-04-16 16:30:00,2025-04-16 11:01:00,2025-04-16 11:02:00,0.35261,0.423132,0.299718,0.423132,6472.191916,456.431918,20.0,Target Hit,2282.159592,2738.59151,1
BANKUSDT,2025-04-18 23:30:00,2025-04-18 18:31:00,2025-04-18 18:38:00,0.048235,0.057882,0.041,0.057882,56776.023839,547.718302,20.0,Target Hit,2738.59151,3286.309812,7
EPTUSDT,2025-04-21 18:30:00,2025-04-21 13:01:00,2025-04-21 14:38:00,0.01765,0.02118,0.015002,0.015002,186193.190474,-492.946472,-15.0,Stop Loss,3286.309812,2793.36334,97
DEEPUSDT,2025-04-22 13:30:00,2025-04-22 08:31:00,2025-04-22 12:29:00,0.12471,0.149652,0.106004,0.11005,22398.872104,-328.367465,-11.755272,4h Timeout,2793.36334,2464.995875,238
HYPERUSDT,2025-04-22 18:30:00,2025-04-22 13:01:00,2025-04-22 16:59:00,0.2456,0.29472,0.20876,0.2552,10036.628156,96.35163,3.908795,4h Timeout,2464.995875,2561.347505,238
FISUSDT,2025-04-25 12:30:00,2025-04-25 07:31:00,2025-04-25 11:29:00,0.20079,0.240948,0.170672,0.21107,12756.349944,131.135277,5.119777,4h Timeout,2561.347505,2692.482783,238
JSTUSDT,2025-04-28 14:30:00,2025-04-28 09:31:00,2025-04-28 13:29:00,0.039776,0.047731,0.03381,0.039284,67691.139953,-33.304041,-1.236927,4h Timeout,2692.482783,2659.178742,238
SIGNUSDT,2025-04-28 16:30:00,2025-04-28 11:01:00,2025-04-28 14:59:00,0.0742,0.08904,0.06307,0.07693,35837.988435,97.837708,3.679245,4h Timeout,2659.178742,2757.01645,238
PUNDIXUSDT,2025-04-30 15:30:00,2025-04-30 10:01:00,2025-04-30 13:59:00,0.555,0.666,0.47175,0.516,4967.597208,-193.736291,-7.027027,4h Timeout,2757.01645,2563.280159,238
CTKUSDT,2025-04-30 15:30:00,2025-04-30 10:16:00,2025-04-30 14:14:00,0.4698,0.56376,0.39933,0.4532,5456.109321,-90.571415,-3.533418,4h Timeout,2563.280159,2472.708744,238
AIOTUSDT,2025-04-30 17:30:00,2025-04-30 12:31:00,2025-04-30 12:43:00,0.22979,0.275748,0.195321,0.275748,10760.732601,494.541749,20.0,Target Hit,2472.708744,2967.250493,12
HAEDALUSDT,2025-05-01 08:30:00,2025-05-01 03:16:00,2025-05-01 06:13:00,0.108356,0.130027,0.092103,0.130027,27384.274921,593.450099,20.0,Target Hit,2967.250493,3560.700592,177
DOLOUSDT,2025-05-01 08:30:00,2025-05-01 03:01:00,2025-05-01 06:59:00,0.055146,0.066175,0.046874,0.061644,64568.610454,419.566831,11.783266,4h Timeout,3560.700592,3980.267423,238
SXTUSDT,2025-05-02 13:30:00,2025-05-02 08:31:00,2025-05-02 08:31:00,0.53763,0.645156,0.456986,0.645156,7403.358114,796.053485,20.0,Target Hit (Same Candle),3980.267423,4776.320907,0
ASRUSDT,2025-05-06 14:30:00,2025-05-06 09:31:00,2025-05-06 13:29:00,2.225,2.67,1.89125,1.913,2146.661082,-669.758258,-14.022472,4h Timeout,4776.320907,4106.56265,238
ALPINEUSDT,2025-05-06 14:30:00,2025-05-06 09:46:00,2025-05-06 13:44:00,1.2006,1.44072,1.02051,1.1826,3420.425329,-61.567656,-1.49925,4h Timeout,4106.56265,4044.994994,238
MILKUSDT,2025-05-06 18:30:00,2025-05-06 13:46:00,2025-05-06 17:44:00,0.12477,0.149724,0.106054,0.12451,32419.612037,-8.429099,-0.208383,4h Timeout,4044.994994,4036.565895,238
B2USDT,2025-05-06 18:30:00,2025-05-06 13:31:00,2025-05-06 17:29:00,0.6779,0.81348,0.576215,0.6484,5954.51526,-175.6582,-4.351674,4h Timeout,4036.565895,3860.907695,238
